Source;Target;Type;Id;label;Weight
249;142;Directed;2181;33E;30
142;89;Directed;2182;33E;30
89;35;Directed;2183;33E;30
35;159;Directed;2184;33E;30
159;206;Directed;2185;33E;30
206;215;Directed;2186;33E;30
215;203;Directed;2187;33E;30
203;202;Directed;2188;33E;30
202;203;Directed;2189;33E;30
203;206;Directed;2190;33E;30
206;215;Directed;2191;33E;30
215;35;Directed;2192;33E;30
35;89;Directed;2193;33E;30
89;142;Directed;2194;33E;30
142;249;Directed;2195;33E;30
249;107;Directed;2196;34;279
107;262;Directed;2197;34;279
262;111;Directed;2198;34;279
111;249;Directed;2199;34;279
249;142;Directed;2200;34;279
142;6;Directed;2201;34;279
6;284;Directed;2202;34;279
284;89;Directed;2203;34;279
89;150;Directed;2204;34;279
150;5;Directed;2205;34;279
5;37;Directed;2206;34;279
37;17;Directed;2207;34;279
17;44;Directed;2208;34;279
44;184;Directed;2209;34;279
184;102;Directed;2210;34;279
102;4;Directed;2211;34;279
4;104;Directed;2212;34;279
104;1;Directed;2213;34;279
1;240;Directed;2214;34;279
240;56;Directed;2215;34;279
56;85;Directed;2216;34;279
85;73;Directed;2217;34;279
73;41;Directed;2218;34;279
41;74;Directed;2219;34;279
74;84;Directed;2220;34;279
84;239;Directed;2221;34;267
239;238;Directed;2222;34;267
238;41;Directed;2223;34;267
41;237;Directed;2224;34;267
237;85;Directed;2225;34;267
85;56;Directed;2226;34;267
56;240;Directed;2227;34;267
240;1;Directed;2228;34;267
1;104;Directed;2229;34;267
104;4;Directed;2230;34;267
4;102;Directed;2231;34;267
102;184;Directed;2232;34;267
184;44;Directed;2233;34;267
44;17;Directed;2234;34;267
17;37;Directed;2235;34;267
37;5;Directed;2236;34;267
5;150;Directed;2237;34;267
150;89;Directed;2238;34;267
89;284;Directed;2239;34;267
284;142;Directed;2240;34;267
142;249;Directed;2241;34;267
249;111;Directed;2242;34;267
111;262;Directed;2243;34;267
262;107;Directed;2244;34;267
107;249;Directed;2245;34;267
249;107;Directed;2246;35;279
107;262;Directed;2247;35;279
262;111;Directed;2248;35;279
111;249;Directed;2249;35;279
249;142;Directed;2250;35;279
142;6;Directed;2251;35;279
6;284;Directed;2252;35;279
284;89;Directed;2253;35;279
89;150;Directed;2254;35;279
150;5;Directed;2255;35;279
5;37;Directed;2256;35;279
37;17;Directed;2257;35;279
17;44;Directed;2258;35;279
44;184;Directed;2259;35;279
184;102;Directed;2260;35;279
102;4;Directed;2261;35;279
4;104;Directed;2262;35;279
104;1;Directed;2263;35;279
1;264;Directed;2264;35;279
264;250;Directed;2265;35;279
250;22;Directed;2266;35;279
22;85;Directed;2267;35;279
85;224;Directed;2268;35;267
224;91;Directed;2269;35;267
91;240;Directed;2270;35;267
240;264;Directed;2271;35;267
264;1;Directed;2272;35;267
1;104;Directed;2273;35;267
104;4;Directed;2274;35;267
4;102;Directed;2275;35;267
102;184;Directed;2276;35;267
184;44;Directed;2277;35;267
44;17;Directed;2278;35;267
17;37;Directed;2279;35;267
37;5;Directed;2280;35;267
5;150;Directed;2281;35;267
150;89;Directed;2282;35;267
89;284;Directed;2283;35;267
284;142;Directed;2284;35;267
142;249;Directed;2285;35;267
249;111;Directed;2286;35;267
111;262;Directed;2287;35;267
262;107;Directed;2288;35;267
107;249;Directed;2289;35;267
85;224;Directed;2290;35E;45
224;91;Directed;2291;35E;45
91;240;Directed;2292;35E;45
240;17;Directed;2293;35E;45
17;89;Directed;2294;35E;45
89;142;Directed;2295;35E;45
142;249;Directed;2296;35E;45
249;107;Directed;2297;36;233
107;262;Directed;2298;36;233
262;111;Directed;2299;36;233
111;249;Directed;2300;36;233
249;142;Directed;2301;36;233
142;6;Directed;2302;36;233
6;284;Directed;2303;36;233
284;89;Directed;2304;36;233
89;150;Directed;2305;36;233
150;5;Directed;2306;36;233
5;37;Directed;2307;36;233
37;17;Directed;2308;36;233
17;44;Directed;2309;36;233
44;184;Directed;2310;36;233
184;102;Directed;2311;36;233
102;4;Directed;2312;36;233
4;104;Directed;2313;36;233
104;1;Directed;2314;36;233
1;240;Directed;2315;36;233
240;55;Directed;2316;36;233
55;129;Directed;2317;36;233
129;272;Directed;2318;36;233
272;8;Directed;2319;36;233
8;205;Directed;2320;36;267
205;129;Directed;2321;36;267
129;55;Directed;2322;36;267
55;240;Directed;2323;36;267
240;1;Directed;2324;36;267
1;104;Directed;2325;36;267
104;4;Directed;2326;36;267
4;102;Directed;2327;36;267
102;184;Directed;2328;36;267
184;44;Directed;2329;36;267
44;17;Directed;2330;36;267
17;37;Directed;2331;36;267
37;5;Directed;2332;36;267
5;150;Directed;2333;36;267
150;89;Directed;2334;36;267
89;284;Directed;2335;36;267
284;142;Directed;2336;36;267
142;249;Directed;2337;36;267
249;111;Directed;2338;36;267
111;262;Directed;2339;36;267
262;107;Directed;2340;36;267
107;249;Directed;2341;36;267
8;205;Directed;2342;36E;45
205;129;Directed;2343;36E;45
129;55;Directed;2344;36E;45
55;240;Directed;2345;36E;45
240;17;Directed;2346;36E;45
17;89;Directed;2347;36E;45
89;142;Directed;2348;36E;45
65;17;Directed;2349;36Y;150
17;44;Directed;2350;36Y;150
44;184;Directed;2351;36Y;150
184;102;Directed;2352;36Y;150
102;4;Directed;2353;36Y;150
4;104;Directed;2354;36Y;150
104;1;Directed;2355;36Y;150
1;240;Directed;2356;36Y;150
240;55;Directed;2357;36Y;150
55;129;Directed;2358;36Y;150
129;272;Directed;2359;36Y;150
272;8;Directed;2360;36Y;150
8;205;Directed;2361;36Y;100
205;129;Directed;2362;36Y;100
129;55;Directed;2363;36Y;100
55;240;Directed;2364;36Y;100
240;1;Directed;2365;36Y;100
1;104;Directed;2366;36Y;100
104;4;Directed;2367;36Y;100
4;102;Directed;2368;36Y;100
102;184;Directed;2369;36Y;100
184;44;Directed;2370;36Y;100
44;17;Directed;2371;36Y;100
17;65;Directed;2372;36Y;100
197;291;Directed;2373;37;60
291;98;Directed;2374;37;60
98;162;Directed;2375;37;60
162;82;Directed;2376;37;60
82;163;Directed;2377;37;60
163;253;Directed;2378;37;60
253;233;Directed;2379;37;60
233;108;Directed;2380;37;60
108;152;Directed;2381;37;60
152;292;Directed;2382;37;60
292;165;Directed;2383;37;60
165;83;Directed;2384;37;60
83;151;Directed;2385;37;60
151;51;Directed;2386;37;60
51;199;Directed;2387;37;60
199;198;Directed;2388;37;60
198;200;Directed;2389;37;60
200;101;Directed;2390;37;60
101;100;Directed;2391;37;60
100;99;Directed;2392;37;60
99;100;Directed;2393;37;111
100;101;Directed;2394;37;111
101;200;Directed;2395;37;111
200;198;Directed;2396;37;111
198;199;Directed;2397;37;111
199;51;Directed;2398;37;111
51;151;Directed;2399;37;111
151;83;Directed;2400;37;111
83;165;Directed;2401;37;111
165;292;Directed;2402;37;111
292;152;Directed;2403;37;111
152;108;Directed;2404;37;111
108;233;Directed;2405;37;111
233;253;Directed;2406;37;111
253;163;Directed;2407;37;111
163;82;Directed;2408;37;111
82;98;Directed;2409;37;111
98;291;Directed;2410;37;111
291;197;Directed;2411;37;111
197;190;Directed;2412;39;60
190;191;Directed;2413;39;60
191;265;Directed;2414;39;60
265;180;Directed;2415;39;60
180;268;Directed;2416;39;60
268;245;Directed;2417;39;60
245;246;Directed;2418;39;60
246;261;Directed;2419;39;60
261;247;Directed;2420;39;60
247;260;Directed;2421;39;60
260;247;Directed;2422;39;60
247;261;Directed;2423;39;60
261;246;Directed;2424;39;60
246;245;Directed;2425;39;60
245;180;Directed;2426;39;60
180;265;Directed;2427;39;60
265;191;Directed;2428;39;60
191;190;Directed;2429;39;60
190;197;Directed;2430;39;60
300;279;Directed;2431;41;316
279;125;Directed;2432;41;316
125;87;Directed;2433;41;316
87;174;Directed;2434;41;316
174;111;Directed;2435;41;316
111;58;Directed;2436;41;316
58;294;Directed;2437;41;316
294;135;Directed;2438;41;316
135;98;Directed;2439;41;316
98;162;Directed;2440;41;316
162;82;Directed;2441;41;316
82;163;Directed;2442;41;316
163;149;Directed;2443;41;316
149;287;Directed;2444;41;316
287;86;Directed;2445;41;316
86;24;Directed;2446;41;316
24;193;Directed;2447;41;316
193;154;Directed;2448;41;316
154;193;Directed;2449;41;266
193;24;Directed;2450;41;266
24;86;Directed;2451;41;266
86;287;Directed;2452;41;266
287;149;Directed;2453;41;266
149;163;Directed;2454;41;266
163;82;Directed;2455;41;266
82;98;Directed;2456;41;266
98;294;Directed;2457;41;266
294;58;Directed;2458;41;266
58;111;Directed;2459;41;266
111;174;Directed;2460;41;266
174;87;Directed;2461;41;266
87;125;Directed;2462;41;266
125;279;Directed;2463;41;266
279;300;Directed;2464;41;266
300;279;Directed;2465;41Y;277
279;125;Directed;2466;41Y;277
125;87;Directed;2467;41Y;277
87;174;Directed;2468;41Y;277
174;111;Directed;2469;41Y;277
111;58;Directed;2470;41Y;277
58;294;Directed;2471;41Y;277
294;135;Directed;2472;41Y;277
135;98;Directed;2473;41Y;277
98;162;Directed;2474;41Y;277
162;82;Directed;2475;41Y;277
82;163;Directed;2476;41Y;277
163;149;Directed;2477;41Y;277
149;287;Directed;2478;41Y;277
287;124;Directed;2479;41Y;277
124;176;Directed;2480;41Y;277
176;175;Directed;2481;41Y;277
175;64;Directed;2482;41Y;277
64;175;Directed;2483;41Y;304
175;176;Directed;2484;41Y;304
176;124;Directed;2485;41Y;304
124;287;Directed;2486;41Y;304
287;149;Directed;2487;41Y;304
149;163;Directed;2488;41Y;304
163;82;Directed;2489;41Y;304
82;98;Directed;2490;41Y;304
98;294;Directed;2491;41Y;304
294;58;Directed;2492;41Y;304
58;111;Directed;2493;41Y;304
111;174;Directed;2494;41Y;304
174;87;Directed;2495;41Y;304
87;125;Directed;2496;41Y;304
125;279;Directed;2497;41Y;304
279;300;Directed;2498;41Y;304
286;275;Directed;2499;42;150
275;274;Directed;2500;42;150
274;19;Directed;2501;42;150
19;134;Directed;2502;42;150
134;242;Directed;2503;42;150
242;25;Directed;2504;42;150
25;90;Directed;2505;42;150
90;181;Directed;2506;42;150
181;57;Directed;2507;42;150
57;197;Directed;2508;42;150
197;226;Directed;2509;42;150
226;258;Directed;2510;42;150
258;58;Directed;2511;42;150
58;111;Directed;2512;42;150
111;249;Directed;2513;42;150
249;142;Directed;2514;42;150
142;146;Directed;2515;42;150
146;289;Directed;2516;42;150
289;267;Directed;2517;42;150
267;136;Directed;2518;42;150
136;80;Directed;2519;42;150
80;271;Directed;2520;42;150
271;229;Directed;2521;42;150
229;299;Directed;2522;42;150
299;278;Directed;2523;42;150
278;110;Directed;2524;42;150
110;35;Directed;2525;42;150
35;211;Directed;2526;42;150
211;212;Directed;2527;42;150
212;213;Directed;2528;42;150
213;156;Directed;2529;42;150
156;110;Directed;2530;42;150
110;278;Directed;2531;42;150
278;299;Directed;2532;42;150
299;229;Directed;2533;42;150
229;80;Directed;2534;42;150
80;136;Directed;2535;42;150
136;267;Directed;2536;42;150
267;289;Directed;2537;42;150
289;146;Directed;2538;42;150
146;142;Directed;2539;42;150
142;249;Directed;2540;42;150
249;111;Directed;2541;42;150
111;58;Directed;2542;42;150
58;294;Directed;2543;42;150
294;226;Directed;2544;42;150
226;197;Directed;2545;42;150
197;57;Directed;2546;42;150
57;181;Directed;2547;42;150
181;90;Directed;2548;42;150
90;25;Directed;2549;42;150
25;242;Directed;2550;42;150
242;134;Directed;2551;42;150
134;19;Directed;2552;42;150
19;274;Directed;2553;42;150
274;275;Directed;2554;42;150
275;286;Directed;2555;42;150
197;291;Directed;2556;43;180
291;98;Directed;2557;43;180
98;194;Directed;2558;43;180
194;66;Directed;2559;43;180
66;45;Directed;2560;43;180
45;218;Directed;2561;43;180
218;31;Directed;2562;43;180
31;32;Directed;2563;43;180
32;231;Directed;2564;43;180
231;169;Directed;2565;43;180
169;192;Directed;2566;43;180
192;142;Directed;2567;43;180
142;146;Directed;2568;43;180
146;289;Directed;2569;43;180
289;267;Directed;2570;43;180
267;170;Directed;2571;43;180
170;280;Directed;2572;43;180
280;271;Directed;2573;43;180
271;229;Directed;2574;43;180
229;299;Directed;2575;43;180
299;278;Directed;2576;43;180
278;110;Directed;2577;43;180
110;156;Directed;2578;43;180
156;110;Directed;2579;43;150
110;278;Directed;2580;43;150
278;299;Directed;2581;43;150
299;229;Directed;2582;43;150
229;280;Directed;2583;43;150
280;170;Directed;2584;43;150
170;267;Directed;2585;43;150
267;289;Directed;2586;43;150
289;146;Directed;2587;43;150
146;142;Directed;2588;43;150
142;192;Directed;2589;43;150
192;169;Directed;2590;43;150
169;141;Directed;2591;43;150
141;231;Directed;2592;43;150
231;32;Directed;2593;43;150
32;31;Directed;2594;43;150
31;218;Directed;2595;43;150
218;45;Directed;2596;43;150
45;66;Directed;2597;43;150
66;98;Directed;2598;43;150
98;291;Directed;2599;43;150
291;197;Directed;2600;43;150
197;57;Directed;2601;44;300
57;181;Directed;2602;44;300
181;47;Directed;2603;44;300
47;119;Directed;2604;44;300
119;252;Directed;2605;44;300
252;234;Directed;2606;44;300
234;217;Directed;2607;44;300
217;23;Directed;2608;44;300
23;109;Directed;2609;44;300
109;147;Directed;2610;44;300
147;119;Directed;2611;44;300
119;47;Directed;2612;44;300
47;181;Directed;2613;44;300
181;57;Directed;2614;44;300
57;197;Directed;2615;44;300
300;279;Directed;2616;45;201
279;125;Directed;2617;45;201
125;282;Directed;2618;45;201
282;79;Directed;2619;45;201
79;157;Directed;2620;45;201
157;249;Directed;2621;45;201
249;111;Directed;2622;45;201
111;58;Directed;2623;45;201
58;294;Directed;2624;45;201
294;135;Directed;2625;45;201
135;98;Directed;2626;45;201
98;162;Directed;2627;45;201
162;82;Directed;2628;45;201
82;163;Directed;2629;45;201
163;253;Directed;2630;45;201
253;233;Directed;2631;45;201
233;108;Directed;2632;45;201
108;152;Directed;2633;45;201
152;293;Directed;2634;45;201
293;152;Directed;2635;45;201
152;108;Directed;2636;45;201
108;233;Directed;2637;45;201
233;253;Directed;2638;45;201
253;163;Directed;2639;45;201
163;82;Directed;2640;45;201
82;98;Directed;2641;45;201
98;294;Directed;2642;45;201
294;58;Directed;2643;45;201
58;111;Directed;2644;45;201
111;249;Directed;2645;45;201
249;157;Directed;2646;45;201
157;79;Directed;2647;45;201
79;282;Directed;2648;45;201
282;125;Directed;2649;45;201
125;279;Directed;2650;45;201
279;300;Directed;2651;45;201
105;243;Directed;2652;46;160
243;97;Directed;2653;46;160
97;48;Directed;2654;46;160
48;81;Directed;2655;46;160
81;122;Directed;2656;46;160
122;229;Directed;2657;46;160
229;80;Directed;2658;46;160
80;61;Directed;2659;46;160
61;67;Directed;2660;46;160
67;157;Directed;2661;46;160
157;249;Directed;2662;46;160
249;111;Directed;2663;46;160
111;191;Directed;2664;46;160
191;190;Directed;2665;46;160
190;197;Directed;2666;46;160
197;190;Directed;2667;46Y;200
190;191;Directed;2668;46Y;200
191;111;Directed;2669;46Y;200
111;249;Directed;2670;46Y;200
249;157;Directed;2671;46Y;200
157;67;Directed;2672;46Y;200
67;61;Directed;2673;46Y;200
61;80;Directed;2674;46Y;200
80;271;Directed;2675;46Y;200
271;229;Directed;2676;46Y;200
229;122;Directed;2677;46Y;200
122;81;Directed;2678;46Y;200
81;123;Directed;2679;46Y;200
123;121;Directed;2680;46Y;200
121;123;Directed;2681;46Y;200
123;48;Directed;2682;46Y;200
48;97;Directed;2683;46Y;200
97;243;Directed;2684;46Y;200
243;105;Directed;2685;46Y;200
197;111;Directed;2686;46E;80
111;249;Directed;2687;46E;80
249;67;Directed;2688;46E;80
67;61;Directed;2689;46E;80
61;229;Directed;2690;46E;80
229;81;Directed;2691;46E;80
81;123;Directed;2692;46E;80
123;121;Directed;2693;46E;80
121;123;Directed;2694;46E;120
123;81;Directed;2695;46E;120
81;229;Directed;2696;46E;120
229;61;Directed;2697;46E;120
61;67;Directed;2698;46E;120
67;249;Directed;2699;46E;120
249;111;Directed;2700;46E;120
111;197;Directed;2701;46E;120
197;57;Directed;2702;47;120
57;181;Directed;2703;47;120
181;90;Directed;2704;47;120
90;25;Directed;2705;47;120
25;242;Directed;2706;47;120
242;134;Directed;2707;47;120
134;19;Directed;2708;47;120
19;274;Directed;2709;47;120
274;275;Directed;2710;47;120
275;286;Directed;2711;47;120
286;275;Directed;2712;47;150
275;274;Directed;2713;47;150
274;19;Directed;2714;47;150
19;134;Directed;2715;47;150
134;242;Directed;2716;47;150
242;25;Directed;2717;47;150
25;90;Directed;2718;47;150
90;181;Directed;2719;47;150
181;57;Directed;2720;47;150
57;197;Directed;2721;47;150
197;57;Directed;2722;47Y;60
57;181;Directed;2723;47Y;60
181;47;Directed;2724;47Y;60
47;119;Directed;2725;47Y;60
119;34;Directed;2726;47Y;60
34;77;Directed;2727;47Y;60
77;25;Directed;2728;47Y;60
25;242;Directed;2729;47Y;60
242;134;Directed;2730;47Y;60
134;19;Directed;2731;47Y;60
19;274;Directed;2732;47Y;60
274;275;Directed;2733;47Y;60
275;286;Directed;2734;47Y;60
286;275;Directed;2735;47Y;60
275;274;Directed;2736;47Y;60
274;19;Directed;2737;47Y;60
19;134;Directed;2738;47Y;60
134;242;Directed;2739;47Y;60
242;25;Directed;2740;47Y;60
25;90;Directed;2741;47Y;60
90;77;Directed;2742;47Y;60
77;34;Directed;2743;47Y;60
34;252;Directed;2744;47Y;60
252;119;Directed;2745;47Y;60
119;47;Directed;2746;47Y;60
47;181;Directed;2747;47Y;60
181;57;Directed;2748;47Y;60
57;197;Directed;2749;47Y;60
197;225;Directed;2750;48;414
225;187;Directed;2751;48;414
187;298;Directed;2752;48;414
298;167;Directed;2753;48;414
167;133;Directed;2754;48;414
133;166;Directed;2755;48;414
166;228;Directed;2756;48;414
228;188;Directed;2757;48;414
188;235;Directed;2758;48;414
235;52;Directed;2759;48;414
52;219;Directed;2760;48;414
219;52;Directed;2761;48;414
52;235;Directed;2762;48;414
235;188;Directed;2763;48;414
188;228;Directed;2764;48;414
228;166;Directed;2765;48;414
166;133;Directed;2766;48;414
133;167;Directed;2767;48;414
167;298;Directed;2768;48;414
298;187;Directed;2769;48;414
187;225;Directed;2770;48;414
225;197;Directed;2771;48;414
